Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location
65539158,07/13/2025 12:54:41 AM,07/13/2025 01:44:23 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11236,634 REMSEN AVENUE,REMSEN AVENUE,CHURCH AVENUE,AVENUE A,CHURCH AVENUE,AVENUE A,ADDRESS,BROOKLYN,REMSEN AVENUE,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,07/13/2025 01:44:29 AM,17 BROOKLYN,3047100069,BROOKLYN,1006836,176669,PHONE,Unspecified,BROOKLYN,,,,,,,,40.65156346310822,-73.91860380028821,"(40.65156346310822, -73.91860380028821)"
65536958,07/13/2025 12:54:37 AM,07/13/2025 01:28:03 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11211,155 SOUTH    4 STREET,SOUTH    4 STREET,BEDFORD AVENUE,DRIGGS AVENUE,BEDFORD AVENUE,DRIGGS AVENUE,ADDRESS,BROOKLYN,SOUTH    4 STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,07/13/2025 01:28:07 AM,01 BROOKLYN,3024310031,BROOKLYN,994785,198523,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.71157025286253,-73.96199943182411,"(40.71157025286253, -73.96199943182411)"
65538266,07/13/2025 12:54:20 AM,07/13/2025 02:45:35 AM,NYPD,New York City Police Department,Non-Emergency Police Matter,Other (complaint details),Residential Building/House,11101,45-50 PEARSON STREET,PEARSON STREET,JACKSON AVENUE,DEAD END,JACKSON AVENUE,DEAD END,ADDRESS,LONG ISLAND CITY,PEARSON STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,07/13/2025 02:45:37 AM,02 QUEENS,4000850041,QUEENS,999690,210787,ONLINE,Unspecified,QUEENS,,,,,,,,40.74522473305203,-73.94427857787427,"(40.74522473305203, -73.94427857787427)"
65542174,07/13/2025 12:54:18 AM,,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10455,748 KELLY STREET,KELLY STREET,EAST  156 STREET,LONGWOOD AVENUE,EAST  156 STREET,LONGWOOD AVENUE,ADDRESS,BRONX,KELLY STREET,,In Progress,,,,02 BRONX,2027080035,BRONX,1012148,236950,PHONE,Unspecified,BRONX,,,,,,,,40.81700465712433,-73.89921028794006,"(40.81700465712433, -73.89921028794006)"
65536092,07/13/2025 12:54:18 AM,,NYPD,New York City Police Department,Illegal Parking,Parking Permit Improper Use,Street/Sidewalk,11419,107-28 118 STREET,118 STREET,107 AVENUE,109 AVENUE,107 AVENUE,109 AVENUE,ADDRESS,SOUTH RICHMOND HILL,118 STREET,,In Progress,,,,10 QUEENS,4095970019,QUEENS,1033075,188443,ONLINE,Unspecified,QUEENS,,,,,,,,40.6837746105154,-73.82395770661367,"(40.6837746105154, -73.82395770661367)"
65535582,07/13/2025 12:54:11 AM,07/13/2025 01:15:35 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10465,3213 RANDOLPH PLACE,RANDOLPH PLACE,KENNELLWORTH PLACE,STADIUM AVENUE,KENNELLWORTH PLACE,STADIUM AVENUE,ADDRESS,BRONX,RANDOLPH PLACE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,07/13/2025 01:15:37 AM,10 BRONX,2054100188,BRONX,1033452,246187,PHONE,Unspecified,BRONX,,,,,,,,40.842264556579174,-73.82217575708812,"(40.842264556579174, -73.82217575708812)"
65540958,07/13/2025 12:54:07 AM,,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,11385,60-34 SAINT FELIX AVENUE,SAINT FELIX AVENUE,60 STREET,60 PLACE,60 STREET,60 PLACE,ADDRESS,RIDGEWOOD,ST FELIX AVENUE,,In Progress,,,,05 QUEENS,4035810016,QUEENS,1013155,193255,MOBILE,Unspecified,QUEENS,,,,,,,,40.697069898558134,-73.89576006143682,"(40.697069898558134, -73.89576006143682)"
65538164,07/13/2025 12:53:56 AM,07/13/2025 01:41:51 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10458,DECATUR AVENUE,DECATUR AVENUE,DECATUR AVENUE,EAST  198 STREET,DECATUR AVENUE,EAST  198 STREET,INTERSECTION,,,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,07/13/2025 01:41:54 AM,07 BRONX,,BRONX,1015653,255036,PHONE,Unspecified,BRONX,,,,,,,,40.866633638456726,-73.886462769994,"(40.866633638456726, -73.886462769994)"
65542181,07/13/2025 12:53:54 AM,,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10466,3682 PALMER AVENUE,PALMER AVENUE,NEEDHAM AVENUE,CRAWFORD AVENUE,NEEDHAM AVENUE,CRAWFORD AVENUE,ADDRESS,BRONX,PALMER AVENUE,,In Progress,,,,12 BRONX,2049210179,BRONX,1028942,261679,PHONE,Unspecified,BRONX,,,,,,,,40.88480931538705,-73.83837230166807,"(40.88480931538705, -73.83837230166807)"
65535372,07/13/2025 12:53:42 AM,07/13/2025 01:15:56 AM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11207,15 SUNNYSIDE AVENUE,SUNNYSIDE AVENUE,VERMONT STREET,MILLER AVENUE,VERMONT STREET,MILLER AVENUE,ADDRESS,BROOKLYN,SUNNYSIDE AVENUE,,Closed,,The Police Department issued a summons in response to the complaint.,07/13/2025 01:16:00 AM,05 BROOKLYN,3034880021,BROOKLYN,1013232,187106,PHONE,Unspecified,BROOKLYN,,,,,,,,40.680192066353854,-73.89550882880066,"(40.680192066353854, -73.89550882880066)"
65542755,07/13/2025 12:53:31 AM,07/13/2025 02:34:28 AM,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,10001,30 WEST   31 STREET,WEST   31 STREET,5 AVENUE,BROADWAY,5 AVENUE,BROADWAY,ADDRESS,NEW YORK,WEST   31 STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,07/13/2025 02:34:31 AM,05 MANHATTAN,1008320062,MANHATTAN,987752,211474,PHONE,Unspecified,MANHATTAN,,,,,,,,40.74712316112783,-73.98736127147244,"(40.74712316112783, -73.98736127147244)"
65544215,07/13/2025 12:53:24 AM,07/13/2025 02:06:26 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11213,1592 PACIFIC STREET,PACIFIC STREET,ALBANY AVENUE,TROY AVENUE,ALBANY AVENUE,TROY AVENUE,ADDRESS,BROOKLYN,PACIFIC STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,07/13/2025 02:06:30 AM,08 BROOKLYN,3013400036,BROOKLYN,1001874,185902,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.676917260385714,-73.93646188330479,"(40.676917260385714, -73.93646188330479)"
65538215,07/13/2025 12:53:16 AM,07/13/2025 01:24:03 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10460,350 DEVOE AVENUE,DEVOE AVENUE,EAST  177 STREET,WYATT STREET,EAST  177 STREET,WYATT STREET,ADDRESS,BRONX,DEVOE AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,07/13/2025 01:24:07 AM,06 BRONX,2039060001,BRONX,1018041,245064,ONLINE,Unspecified,BRONX,,,,,,,,40.83925467155789,-73.87787925383567,"(40.83925467155789, -73.87787925383567)"
65542804,07/13/2025 12:53:05 AM,07/13/2025 01:13:15 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10002,134 ELDRIDGE STREET,ELDRIDGE STREET,BROOME STREET,DELANCEY STREET,BROOME STREET,DELANCEY STREET,ADDRESS,NEW YORK,ELDRIDGE STREET,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,07/13/2025 01:13:18 AM,03 MANHATTAN,1004140001,MANHATTAN,986588,201196,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.7189129617464,-73.99156572246149,"(40.7189129617464, -73.99156572246149)"
65542988,07/13/2025 12:52:52 AM,07/13/2025 01:18:42 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11691,1038 BAY   32 STREET,BAY   32 STREET,DWIGHT AVENUE,BESSEMUND AVENUE,DWIGHT AVENUE,BESSEMUND AVENUE,ADDRESS,FAR ROCKAWAY,BAY   32 STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,07/13/2025 01:18:45 AM,14 QUEENS,4157410042,QUEENS,1048628,158630,ONLINE,Unspecified,QUEENS,,,,,,,,40.60184516935668,-73.76816489003089,"(40.60184516935668, -73.76816489003089)"
65544018,07/13/2025 12:52:43 AM,07/13/2025 12:54:35 AM,NYPD,New York City Police Department,Illegal Fireworks,N/A,Street/Sidewalk,11385,557 ONDERDONK AVENUE,ONDERDONK AVENUE,BLEECKER STREET,MENAHAN STREET,BLEECKER STREET,MENAHAN STREET,ADDRESS,RIDGEWOOD,ONDERDONK AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,07/13/2025 12:54:40 AM,05 QUEENS,4034060009,QUEENS,1009145,196418,ONLINE,Unspecified,QUEENS,,,,,,,,40.70576377743519,-73.91020959859387,"(40.70576377743519, -73.91020959859387)"
65542987,07/13/2025 12:52:30 AM,07/13/2025 01:07:00 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11691,2915 MARTIN COURT,MARTIN COURT,BEND,BEND,BEND,BEND,ADDRESS,FAR ROCKAWAY,MARTIN COURT,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,07/13/2025 01:07:03 AM,14 QUEENS,4157380067,QUEENS,1049082,159047,ONLINE,Unspecified,QUEENS,,,,,,,,40.60298643586804,-73.76652597126412,"(40.60298643586804, -73.76652597126412)"
65538466,07/13/2025 12:52:27 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11385,1884 STANHOPE STREET,STANHOPE STREET,ONDERDONK AVENUE,WOODWARD AVENUE,ONDERDONK AVENUE,WOODWARD AVENUE,ADDRESS,RIDGEWOOD,STANHOPE STREET,,In Progress,,,,05 QUEENS,4034020032,QUEENS,1008454,197366,ONLINE,Unspecified,QUEENS,,,,,,,,40.70836772938018,-73.91269846349707,"(40.70836772938018, -73.91269846349707)"
65536425,07/13/2025 12:52:24 AM,07/13/2025 01:15:40 AM,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11235,190 BRIGHTON   10 STREET,BRIGHTON   10 STREET,BRIGHTON   10 LANE,BRIGHTON   10 TERRACE,BRIGHTON   10 LANE,BRIGHTON   10 TERRACE,ADDRESS,BROOKLYN,BRIGHTON   10 STREET,,Closed,,The Police Department issued a summons in response to the complaint.,07/13/2025 01:15:42 AM,13 BROOKLYN,3087070031,BROOKLYN,995810,150806,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.580596153180345,-73.95838394823618,"(40.580596153180345, -73.95838394823618)"
65540957,07/13/2025 12:52:22 AM,,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,10040,651 WEST  188 STREET,WEST  188 STREET,WADSWORTH AVENUE,WADSWORTH TERRACE,WADSWORTH AVENUE,WADSWORTH TERRACE,ADDRESS,NEW YORK,WEST  188 STREET,,In Progress,,,,12 MANHATTAN,1021700307,MANHATTAN,1003083,250522,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.85427983830552,-73.93192213754392,"(40.85427983830552, -73.93192213754392)"
65536921,07/13/2025 12:52:18 AM,07/13/2025 01:37:22 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11221,133 BLEECKER STREET,BLEECKER STREET,CENTRAL AVENUE,WILSON AVENUE,CENTRAL AVENUE,WILSON AVENUE,ADDRESS,BROOKLYN,BLEECKER STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,07/13/2025 01:37:24 AM,04 BROOKLYN,,BROOKLYN,1006335,192865,PHONE,Unspecified,BROOKLYN,,,,,,,,40.696019087540954,-73.92035625209918,"(40.696019087540954, -73.92035625209918)"
65541811,07/13/2025 12:52:16 AM,07/13/2025 01:30:01 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10452,176 WEST  166 STREET,WEST  166 STREET,SUMMIT AVENUE,UNIVERSITY AVENUE,SUMMIT AVENUE,UNIVERSITY AVENUE,ADDRESS,BRONX,WEST  166 STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,07/13/2025 01:30:04 AM,04 BRONX,2025260064,BRONX,1003925,243848,ONLINE,Unspecified,BRONX,,,,,,,,40.83595983738794,-73.92889804461652,"(40.83595983738794, -73.92889804461652)"
65539361,07/13/2025 12:52:14 AM,07/13/2025 01:11:48 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10014,88 7 AVENUE SOUTH,7 AVENUE SOUTH,BARROW STREET,GROVE STREET,BARROW STREET,GROVE STREET,ADDRESS,NEW YORK,7 AVENUE SOUTH,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,07/13/2025 01:11:51 AM,02 MANHATTAN,1005910004,MANHATTAN,983320,206207,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.73266719893774,-74.00335564464172,"(40.73266719893774, -74.00335564464172)"
65542021,07/13/2025 12:52:02 AM,,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11355,45-11 ROBINSON STREET,ROBINSON STREET,45 AVENUE,HOLLY AVENUE,45 AVENUE,HOLLY AVENUE,ADDRESS,FLUSHING,ROBINSON STREET,,In Progress,,,,07 QUEENS,4052020056,QUEENS,1034484,213681,MOBILE,Unspecified,QUEENS,,,,,,,,40.75303881922515,-73.81868911433428,"(40.75303881922515, -73.81868911433428)"
65536823,07/13/2025 12:51:51 AM,07/13/2025 01:18:34 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11211,374 HOOPER STREET,HOOPER STREET,SOUTH    3 STREET,SOUTH    2 STREET,SOUTH    3 STREET,SOUTH    2 STREET,ADDRESS,BROOKLYN,HOOPER STREET,,Closed,,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,07/13/2025 01:18:38 AM,01 BROOKLYN,3024250006,BROOKLYN,997396,197712,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.70934075652652,-73.95258293597426,"(40.70934075652652, -73.95258293597426)"
65538140,07/13/2025 12:51:39 AM,07/13/2025 01:01:04 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11361,212-01 39 AVENUE,39 AVENUE,212 STREET,213 STREET,212 STREET,213 STREET,ADDRESS,BAYSIDE,39 AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,07/13/2025 01:01:08 AM,11 QUEENS,4062330001,QUEENS,1046999,218006,ONLINE,Unspecified,QUEENS,,,,,,,,40.76482984188476,-73.77347821245408,"(40.76482984188476, -73.77347821245408)"
65539597,07/13/2025 12:51:35 AM,07/13/2025 02:26:33 AM,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11378,54-15 63 STREET,63 STREET,54 AVENUE,BORDEN AVENUE,54 AVENUE,BORDEN AVENUE,ADDRESS,MASPETH,63 STREET,,Closed,,The Police Department reviewed your complaint and provided additional information below.,07/13/2025 02:26:37 AM,05 QUEENS,4023660085,QUEENS,1011102,204209,ONLINE,Unspecified,QUEENS,Car,,,,,,,40.72714247029107,-73.90312008799683,"(40.72714247029107, -73.90312008799683)"
65538063,07/13/2025 12:51:32 AM,07/13/2025 12:59:21 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10460,350 DEVOE AVENUE,DEVOE AVENUE,EAST  177 STREET,WYATT STREET,EAST  177 STREET,WYATT STREET,ADDRESS,BRONX,DEVOE AVENUE,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,07/13/2025 12:59:25 AM,06 BRONX,2039060001,BRONX,1018041,245064,ONLINE,Unspecified,BRONX,,,,,,,,40.83925467155789,-73.87787925383567,"(40.83925467155789, -73.87787925383567)"
65540712,07/13/2025 12:51:28 AM,07/13/2025 01:20:32 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11224,2318 MERMAID AVENUE,MERMAID AVENUE,WEST   23 STREET,WEST   24 STREET,WEST   23 STREET,WEST   24 STREET,ADDRESS,BROOKLYN,MERMAID AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,07/13/2025 01:20:37 AM,13 BROOKLYN,3070560103,BROOKLYN,986916,149128,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.57599751006212,-73.99040304919542,"(40.57599751006212, -73.99040304919542)"
65537217,07/13/2025 12:51:20 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10458,2337 BEAUMONT AVENUE,BEAUMONT AVENUE,EAST  183 STREET,EAST  187 STREET,EAST  183 STREET,EAST  187 STREET,ADDRESS,BRONX,BEAUMONT AVENUE,,In Progress,,,,06 BRONX,2030890047,BRONX,1016071,250124,PHONE,Unspecified,BRONX,,,,,,,,40.85315018991847,-73.88497481689413,"(40.85315018991847, -73.88497481689413)"
65535485,07/13/2025 12:51:11 AM,07/13/2025 01:25:19 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,10031,1532 AMSTERDAM AVENUE,AMSTERDAM AVENUE,WEST  135 STREET,WEST  136 STREET,WEST  135 STREET,WEST  136 STREET,ADDRESS,NEW YORK,AMSTERDAM AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,07/13/2025 01:25:22 AM,09 MANHATTAN,1019880107,MANHATTAN,997555,237787,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.819336019009846,-73.95193010717176,"(40.819336019009846, -73.95193010717176)"
65541839,07/13/2025 12:51:01 AM,07/13/2025 01:23:16 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10460,2103 VYSE AVENUE,VYSE AVENUE,EAST  180 STREET,EAST  181 STREET,EAST  180 STREET,EAST  181 STREET,ADDRESS,BRONX,VYSE AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,07/13/2025 01:23:20 AM,06 BRONX,2031280029,BRONX,1017360,246817,ONLINE,Unspecified,BRONX,,,,,,,,40.844068719873185,-73.8803317313638,"(40.844068719873185, -73.8803317313638)"
65540581,07/13/2025 12:51:01 AM,07/13/2025 01:29:14 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11368,127-11 WILLETS POINT BOULEVARD,WILLETS POINT BOULEVARD,127 STREET,34 AVENUE,127 STREET,34 AVENUE,ADDRESS,CORONA,WILLETS POINT BOULEVARD,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,07/13/2025 01:29:19 AM,07 QUEENS,4018320001,QUEENS,1028093,215713,MOBILE,Unspecified,QUEENS,,,,,,,,40.758650131211176,-73.84174301320034,"(40.758650131211176, -73.84174301320034)"
65544435,07/13/2025 12:50:58 AM,07/13/2025 12:53:26 AM,NYPD,New York City Police Department,Non-Emergency Police Matter,Other (complaint details),Residential Building/House,10456,1460 WASHINGTON AVENUE,WASHINGTON AVENUE,ST PAULS PLACE,EAST  171 STREET,ST PAULS PLACE,EAST  171 STREET,ADDRESS,BRONX,WASHINGTON AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,07/13/2025 12:53:30 AM,03 BRONX,2029110001,BRONX,1010863,244145,ONLINE,Unspecified,BRONX,,,,,,,,40.83675683376762,-73.90382418403077,"(40.83675683376762, -73.90382418403077)"
65541855,07/13/2025 12:50:56 AM,07/13/2025 02:45:44 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10029,130 EAST  115 STREET,EAST  115 STREET,PARK AVENUE,LEXINGTON AVENUE,PARK AVENUE,LEXINGTON AVENUE,ADDRESS,NEW YORK,EAST  115 STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,07/13/2025 02:45:46 AM,11 MANHATTAN,1016400001,MANHATTAN,1000073,230102,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.798238675221924,-73.94285089274292,"(40.798238675221924, -73.94285089274292)"
65535235,07/13/2025 12:50:48 AM,07/13/2025 01:25:18 AM,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11368,96-18 NORTHERN BOULEVARD,NORTHERN BOULEVARD,96 STREET,97 STREET,96 STREET,97 STREET,ADDRESS,CORONA,NORTHERN BOULEVARD,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,07/13/2025 01:25:22 AM,03 QUEENS,4017110009,QUEENS,1019720,215084,PHONE,Unspecified,QUEENS,,,,,,,,40.75696124386853,-73.8719697114507,"(40.75696124386853, -73.8719697114507)"
65538510,07/13/2025 12:50:45 AM,,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10458,2328 ARTHUR AVENUE,ARTHUR AVENUE,CRESCENT AVENUE,EAST  186 STREET,CRESCENT AVENUE,EAST  186 STREET,ADDRESS,BRONX,ARTHUR AVENUE,,In Progress,,,,06 BRONX,2030730007,BRONX,1014986,250431,MOBILE,Unspecified,BRONX,,,,,,,,40.85399665667094,-73.88889541644554,"(40.85399665667094, -73.88889541644554)"
65536056,07/13/2025 12:50:45 AM,,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10452,22 MARCY PLACE,MARCY PLACE,JEROME AVENUE,WALTON AVENUE,JEROME AVENUE,WALTON AVENUE,ADDRESS,BRONX,MARCY PLACE,,In Progress,,,,04 BRONX,2028400014,BRONX,1006942,244864,ONLINE,Unspecified,BRONX,,,,,,,,40.83874122483476,-73.91799171105254,"(40.83874122483476, -73.91799171105254)"
65537882,07/13/2025 12:50:40 AM,07/13/2025 12:59:23 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11385,63-01 FRESH POND ROAD,FRESH POND ROAD,BLEECKER STREET,MENAHAN STREET,BLEECKER STREET,MENAHAN STREET,ADDRESS,RIDGEWOOD,FRESH POND ROAD,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,07/13/2025 12:59:28 AM,05 QUEENS,4036080014,QUEENS,1011939,198624,MOBILE,Unspecified,QUEENS,,,,,,,,40.711810419130664,-73.90012323508752,"(40.711810419130664, -73.90012323508752)"
